ITEM_ID,CATEGORY_L1,CATEGORY_L2,PRODUCT_DESCRIPTION,PRICE,GENDER
dcc91c9f-60e8-4232-9a79-2ce51736c087,accessories,glasses,These dandyish glasses for men are outstanding,68.99,M
5ecc8c5f-16b7-421a-997b-136f40fecb5b,outdoors,fishing,Take this trusty fishing lure with you,71.99,ANY
9dd60e44-d07a-4b7c-a72d-30a05577faed,apparel,shirt,Dotted blue casual shirt for men,218.99,M
460afbac-6cc5-4c84-b0a2-ddce67286e37,books,cooking,Learn to cook Thai cuisine with these easy recipes,42.99,ANY
9d1be460-7c75-4627-990d-1f1a6731dc3e,electronics,camera,"Take video anywhere, anytime, like a spy.",49.0,F
8abb77b7-2650-46f1-8990-df06360fd2b2,furniture,sofas,This fancy light gray sofa will be the highlight of any room,781.99,ANY
c778bc2b-67c4-45d3-ba2d-3d91f7744f15,furniture,dressers,This unsurpassed dresser has one drawer to organize all your items,190.99,ANY
43dd2872-f10e-45b6-98fd-f4aad45905ba,housewares,kitchen,Unrivaled for every kitchen,69.99,ANY
f58cf658-162d-4838-b25d-883b2d17e74d,outdoors,fishing,Take this dependable fishing lure with you,32.99,ANY
85cbbb25-676b-4619-9aa5-b73cdb40c773,instruments,wind,This trumpet will delight the most demanding musician,370.99,ANY
bd1f78d6-393b-4269-9c5b-300700bb9dab,furniture,tables,Increase your productivity with this incomparable gainsboro worktable,321.99,ANY
ad839732-f884-4354-91e4-721170d20df9,jewelry,necklace,Hip necklace for men,151.99,M
bc9319be-3d58-4094-995e-4415bd2b0193,apparel,scarf,Voguish scarf for women for every occasion,105.99,F
8074a0d4-550c-459f-8647-a1cd6ffbeb36,housewares,bowls,Sumptuous ceramic bowl for every occasion,58.99,ANY
4064a5eb-2183-4b89-8989-b8741e4dcb1c,apparel,shirt,Light Steel Blue casual shirt for men,119.99,M
ee005c55-1cbd-420e-b227-d41a49e87ed3,outdoors,camping,Be sure to bring this camping lamp with you to the outdoors,17.99,ANY
7efdcf23-2d61-46df-9610-4a047da13a77,furniture,sofas,Unrivaled gray sofa for any room,918.99,ANY
8c36eff5-e299-49c0-8e91-5c72ed5fa605,accessories,handbag,This pink dressy handbag is outstanding,129.99,F
c37247f2-49c2-46d5-8048-59791c736426,seasonal,easter,A favorite for early April,42.99,ANY
d47cc222-a711-4d26-9e86-d84cd9ba8dd4,apparel,shirt,Supercool brown casual shirt for women,218.99,F
6bd26ffc-9fae-447b-a23c-fcb14187302a,homedecor,decorative,This glass vase is a must-have for your home decor,22.99,ANY
4ec7ff5c-f70f-4984-b6c4-c7ef37cc0c09,accessories,backpack,This gainsboro backpack for women is first-rate for the season,87.99,F
31b83eb4-bd8a-4b5a-87ff-f52abe6aa1f4,footwear,formal,Pair of sparkly heels for women,9.99,F
8c75972a-a0ce-408a-8545-4dc308a93392,groceries,dairy,This butter is made sustainably by our dairy farmers,3.99,ANY
706bd05e-aabe-4725-a8bc-66cdb9b67da3,apparel,jacket,Well-insulated casual jacket for women for winter,90.99,F
4a43c5f7-090c-4cce-93fe-36062539ec38,seasonal,christmas,A must-have for the holidays,67.99,ANY
b57d8a56-c188-465e-acc1-43ee042ae32c,jewelry,earrings,Swanky earrings for women,52.99,F
6dc07033-24b9-4467-bd32-31a2e9ccb404,jewelry,bracelet,Dandyish bracelet for men,105.99,M
c4b0c69d-313e-42e3-8c9d-5965020b29e4,footwear,boot,Ideal pair of sienna boots,171.99,M
dce757b6-709e-48c2-89d7-3002963b871e,apparel,jacket,Warm winter casual coat for men for the mountains,149.99,M
1fd2dbd0-c0a4-40f7-b7f7-94c0d94a751d,furniture,chairs,Increase your productivity with this comfy light gray office chair,129.99,ANY
53743447-7139-4685-aea9-94b68bf8a736,seasonal,halloween,A must-have for that fanciful day loved by all,46.99,ANY
825427e8-1298-4f1b-9bce-dc8d0b98e54c,homedecor,cushion,This light gray square cushion is a must-have for your house,19.99,ANY
af51e84d-4043-4a11-88de-8233129ac8b2,furniture,tables,Increase your productivity with this unrivaled light gray worktable,225.99,ANY
6a6eeb15-c5bf-4471-9c29-7b443e6c6d68,furniture,sofas,Enjoy this soft slate gray sofa,733.99,ANY
c1df3910-d085-48d3-8eb1-2225c6b81159,accessories,bag,This leather bag for women is matchless for all occassions,124.99,F
0b9440be-f7d4-403f-a357-f4e9ce6473f8,homedecor,lighting,This hanging lamp will enhance your home,60.99,ANY
4ca528d1-80dd-43f5-823a-28c98c9c92a1,housewares,kitchen,A must-have for your kitchen,67.99,ANY
90e250f0-873f-4bfb-9018-e0325272dc27,outdoors,fishing,Definitive fishing reel for every pole,9.99,ANY
1d183b2d-09f0-409c-b1fe-8f91059654c9,seasonal,halloween,A must-have for that fanciful day loved by all,28.99,ANY
00740ca5-372b-4e72-a040-8eacde2ecf4f,housewares,kitchen,A must-have for your kitchen,68.99,ANY
ca25b000-2e61-4d1d-b4f5-02263bb3e93f,footwear,formal,Pair of nude heels for women,9.99,F
a14039e2-c624-42cd-a9a8-91919953eac8,tools,set,Essential set for every craftperson,24.99,ANY
8d515773-5a61-4625-8ad0-6347e6ec6e3f,instruments,strings,This electric bass is perfect for amateur and professional musicians,153.99,ANY
dbc54b26-dd46-4ed5-a67a-423450fff199,jewelry,bracelet,This refined bracelet for women will turn heads,120.99,F
510a7e24-88e0-4581-aeb4-a49022da37ce,housewares,kitchen,Unrivaled for every kitchen,63.99,ANY
a5a8b97e-8464-4da5-ab78-3531e5d313df,accessories,glasses,Groovy glasses for men,90.99,M
e02b3312-b8f3-4031-8b86-4bf9873e9f75,furniture,tables,Outstanding burlywood worktable for your office,347.99,ANY
5a9e66ed-32c5-461e-a4b0-a56948c3235b,accessories,bag,An all-around convenient bag for everyday use,96.99,ANY
434b62f5-08ac-47c8-9847-bdfcb7283f08,jewelry,bracelet,This classy bracelet for women will turn heads,92.99,F
bbd547fb-f10a-4cce-adbc-9f72631330ac,footwear,sandals,Supercool pair of sandals for women,9.99,F
6bbcc8b3-99b1-4b5c-8404-ab727449887b,groceries,meat,Our beef is organic and raised sustainably,12.99,ANY
e0667c61-6f47-4481-a0a0-beaf734e477a,beauty,grooming,Occupy his/her heart with your talons of love!,24.0,F
4b284c98-08b1-4337-9a5e-d1ae8010c85d,apparel,jacket,This coat for men is perfect for your activities,138.99,M
a3474b22-2c5b-41f1-87b7-ea8040b6b2f6,apparel,shirt,Trendy dressy white shirt for men,182.99,M
812b315c-fb4b-4103-8911-95968f9cc6c0,seasonal,christmas,A must-have for the holidays,115.99,ANY
2c2f6c71-7b07-4529-9864-e28a1404ee6f,instruments,microphone,This authoritative microphone can be relied upon in every situation,293.99,ANY
856b01b1-5353-4e82-b11c-41088302e6d8,apparel,scarf,Sans pareil scarf for women,125.99,F
007bf018-a074-44df-80d7-70866f7bead8,outdoors,camping,This camping lamp is essential in the wilderness,20.99,ANY
21f1a41e-ce2f-4cf5-9aee-e81e9b79c814,furniture,chairs,Enjoy this soft dark slate gray dining chair,170.99,ANY
bb80331b-7da8-4edc-a797-e1d462c14e82,footwear,sneaker,Trendy pair of black and white sneakers to explore in the neighborhood,219.99,M
bc518a34-487f-415a-b9be-1d7e73fbc4e1,footwear,boot,This pair of brown boots is unparalleled for the season,262.99,M
62ad078f-32f6-4ae2-8490-14518489b05b,housewares,kitchen,Unsurpassed for every kitchen,68.99,ANY
6fb0d1b7-6bff-44c6-b053-66d622642332,electronics,speaker,High definition speakers to fill the house with beautiful music,249.99,ANY
5ced3c03-4769-4822-8151-8c30e45fdf25,apparel,scarf,Fashionable scarf for men for every occasion,59.99,M
41a12d66-8172-4551-be7d-f575f9d85098,electronics,cable,This high quality cabling is ideal for your electronics at home and on the go,9.99,ANY
b9e6a202-3fff-460d-997f-e3dc9e7d83f3,apparel,scarf,Cool scarf for men,51.99,M
28cc6e51-6e20-4aec-9751-572e19134b6d,instruments,percussion,This acoustic drum will delight the most demanding musician,267.99,ANY
85ebb1fc-8e6f-4f21-a48c-449135f378a9,floral,wreath,Christmas wreath grown sustainably on our organic farms,52.99,ANY
97c2ec2e-5277-468c-a989-07ac32c29ccd,homedecor,clock,This wall clock will keep you on time,137.99,ANY
eefa0edd-3421-4b38-82ec-661b3c42c044,furniture,chairs,Increase your productivity with this nice black office chair,105.99,ANY
f1e0660b-53db-4e9a-a86a-8a990d6b2988,seasonal,christmas,A favorite for the holidays,105.99,ANY
912fb371-de19-4753-b43a-87bf4b18bac2,housewares,kitchen,A must-have for your kitchen,51.99,ANY
15a367e4-4039-432a-b16e-562e3d02f3db,seasonal,easter,A must-have for April,47.99,ANY
9bc87696-e9bd-4241-86b0-234e054a607b,electronics,camera,Camera for amateurs and professonals,9.99,ANY
73377697-7108-4d8f-9ee1-72603dc4ece9,apparel,jacket,Well-insulated casual coat for men for winter,159.99,M
54fbab52-7f34-44a3-8de2-e9e53fb1b230,footwear,boot,Unrivaled pair of dark slate gray boots,122.99,M
55b3f4ff-7a92-4ad7-bc1b-59c98c23c6d9,accessories,belt,This swell belt for women is perfect for all occasions,87.99,F
5d28d7a1-4a71-4db3-9ec3-754c2b0b5d99,housewares,kitchen,A must-have for your kitchen,60.99,ANY
d3237d85-4917-43df-ab83-6f8fb1084f70,housewares,bowls,This neat ceramic bowl is a must-have,59.99,ANY
669b328d-0905-4a3f-b95d-79c8eb83482f,homedecor,decorative,This rattan basket will delight everyone,43.99,ANY
11d3acc6-c567-45a2-a865-15723b41b162,seasonal,christmas,A must-have for the holidays,68.99,ANY
2f2995da-4768-478a-a4ae-906b76d8c6fe,homedecor,decorative,This glass vase will delight everyone,58.99,ANY
7386b378-a79d-42c6-9193-6d82992d8dba,footwear,sneaker,An all-around intrepid pair of dark slate gray sneakers,70.99,M
2f069176-5bab-43fd-a441-916f61843de0,groceries,bakery,Croissant made fresh daily in our kitchens,10.99,ANY
ccaec8f5-b33d-4676-a1b9-bc4b96951ee4,groceries,vegetables,Keep your pantry well stocked with this tasty and polyvalent veggie,3.99,ANY
d5f830bd-8c49-4bc2-85ba-3d120c90caa6,floral,plant,Drought-resistant indoor plant delivered fresh and vibrant from our growers,150.99,ANY
37cb1acd-1b2d-4718-9ec3-15864424de14,outdoors,camping,This camping tent is a must-have for your next trip,183.99,ANY
025ec8a0-0358-494f-a51a-065f090e84f8,accessories,belt,This sassy belt for women is perfect for all occasions,75.99,F
7186f66d-c305-4b61-b966-80d0c1e003b9,homedecor,decorative,This frame is a must-have for your home decor,15.99,ANY
6298e772-d18e-4eb0-a226-70fbb2074edc,instruments,keys,This upright piano is perfect for amateur and professional musicians,277.99,ANY
46202f4b-1395-430b-8208-7adb3201990f,electronics,camera,This video camera is perfect for capturing those special moments,585.99,ANY
dc073623-4b95-47d9-93cb-0171c20baa04,accessories,glasses,These groovy glasses for women are perfect everywhere,131.99,F
8840e8ea-d896-4132-80ea-1247b95bb62d,accessories,handbag,This casual handbag is quintessential all over,96.99,F
83114893-a0bc-414c-b120-1c5ca8a35de4,electronics,speaker,Accurate speakers to fill the house with beautiful music,95.99,ANY
91cfb05c-44cc-4eca-b622-1fa875e0256c,seasonal,halloween,Be sure to order early in October,32.99,ANY
638012bd-b70e-4035-bf83-fbb777c7a6ea,beauty,grooming,"The 20s look that never went out of fashion, till after the 20s.",18.0,F
546784ce-5a1e-4880-85ce-fcc8b84ce7b6,groceries,fruits,This delish fruit is everyone's favorite,2.99,ANY
c79d70a4-118a-4ec4-8d92-35a489912c27,furniture,sofas,This posh black sofa will be the highlight of any room,473.99,ANY
1d152012-c60b-4049-845b-9a80310e0d4a,floral,arrangement,Mixed arrangement grown sustainably on our organic farms,67.99,ANY
58b3efdc-79bf-4163-9f4e-38f0833304a8,furniture,sofas,This fancy black sofa will be the highlight of any room,750.99,ANY
889e1067-7514-4397-ae52-f0ae820c35cf,groceries,bakery,This tasty strawberry chocolate cake will delight everyone,17.99,ANY
3d882b22-847d-4d7f-9a74-3bd290db95c2,accessories,bag,An all-around convenient bag for everyday use,114.99,ANY
b535e4ad-3f3c-4b05-9715-9dc7077239de,accessories,backpack,Gainsboro backpack is handy for traveling,126.99,ANY
39db1f40-046d-4fa3-861b-babfc4ba4023,accessories,watch,This swell watch for men is outstanding everyday,90.99,M
b4e0ec0f-efec-4103-a741-d9e373808130,instruments,strings,This electric guitar is perfect for amateur and professional musicians,240.99,ANY
e1c8e574-93fa-4bb4-8f17-374fdcf85da6,groceries,bakery,Cinamon Roll made fresh daily in our kitchens,8.99,ANY
9fa1fae1-4c43-4e9e-8c54-bfcd9cf98243,homedecor,cushion,This yellow square cushion is a must-have for your house,23.99,ANY
7160b264-e3ed-4ac3-9dd7-2c537b00e5ed,outdoors,pet,This frisbee will keep your dog exercised,28.99,ANY
39832066-ba59-4dc6-8aca-80ca36d4c92c,seasonal,christmas,A favorite for the holidays,146.99,ANY
a289ca2c-0135-4864-a710-865d4cf604d8,jewelry,bracelet,A groovy bracelet for men,107.99,M
5807df68-f455-4ba8-b5ef-1e7c4d76e46c,furniture,chairs,Relax in this comfy white armchair,202.99,ANY
97740b47-e9e9-4b5e-9159-4a73b2c64270,electronics,speaker,Faultless speakers to fill the house with beautiful music,92.99,ANY
5d697560-14a3-4e76-8a3a-5e5c5b5b3353,beauty,grooming,Razor for every bathroom,22.99,ANY
4d010975-7365-4db9-b31c-5eee0286c458,outdoors,pet,Your pet will love this accessory,45.99,ANY
d3b237ae-6039-45f9-9692-495ad2141c54,housewares,kitchen,A must-have for your kitchen,52.99,ANY
58050849-fc9e-41a9-8dbe-9f9b7377ac74,tools,wrench,Essential wrench for every craftperson,25.99,ANY
9f6d63f4-6fd0-4c31-89b6-fffd6aedcce2,accessories,backpack,This black backpack is unequaled for the season,79.99,ANY
fe52b818-4912-4b08-afe5-76a6f7001d2c,floral,arrangement,Carnations arrangement grown sustainably on our organic farms,114.99,ANY
42ba4ae9-f12b-481a-9159-81c65103cc2c,outdoors,pet,Your pet will love this accessory,19.99,ANY
8bdfaf9c-4ff6-46bc-a304-33db265f36ef,housewares,bowls,This classic ceramic bowl is a must-have,51.99,ANY
bde65f09-635c-4293-97c0-063d101f9efe,apparel,jacket,Warm all seasons casual jacket for men,119.99,M
930c9cb4-8b31-4fe8-a9b0-04622b80fbfc,floral,bouquet,Wedding bouquet grown sustainably on our organic farms,98.99,ANY
50ed0b72-639d-468e-ab8a-1e97be4259e6,apparel,shirt,Matchless light gray dressy shirt for women,194.99,F
90399dec-acd9-4080-a905-c9421058d404,instruments,strings,This electric guitar will delight the most demanding musician,242.99,ANY
f61c2efc-1656-4a12-be3d-6be233ff8847,instruments,percussion,This acoustic drum will delight the most demanding musician,185.99,ANY
d511fb3e-86bf-4bf9-a23a-a2ba30529b0e,groceries,vegetables,This delish veggie is a must-have in every pantry,4.99,ANY
8c619c95-5f66-4433-93b6-2c1bf90e565c,floral,arrangement,Tulips arrangement delivered fresh and vibrant from our growers,128.99,ANY
b438ff91-d7cc-461b-b7fb-951d195e32bb,accessories,backpack,Trendy backpack for women,79.99,F
8cad877e-5e9c-44c4-bd43-5613e1203666,seasonal,halloween,Be sure to order early in October,51.99,ANY
9f50d5db-5054-43e8-97b0-80d5036a6bf7,homedecor,lighting,This decorative candle is a must-have for the lighting of your home,45.99,ANY
99b44e8e-65d0-4c55-a7b6-dd1ed0b7cac3,furniture,chairs,Relax in this comfy tan armchair,214.99,ANY
9564165e-606b-469e-a198-69c3d465e082,footwear,sandals,Ultrachic pair of slip-on sandals for women,9.99,F
db31ed85-5592-47ec-8894-104dec37448b,groceries,vegetables,This delicious veggie is a must-have in every pantry,3.99,ANY
a00edb41-1c04-4dba-b7d4-431723d8c0c4,instruments,wind,This french horn is perfect for amateur and professional musicians,279.99,ANY
40807c84-b343-43c0-8518-634870079907,floral,plant,Indoor plant grown sustainably on our organic farms,81.99,ANY
6f572e38-61df-4469-be05-b3ad2950a895,groceries,fruits,Make sure to have your fresh dose of vitamin C every day,2.99,ANY
089baa54-b066-4359-83ff-8a41011d3110,groceries,bakery,Croissant made fresh daily in our kitchens,7.99,ANY
e1f74900-ba40-4ed2-b128-f334b16ee370,jewelry,bracelet,This marvelous bracelet for women will turn heads,94.99,F
45984cee-39f4-4977-83ff-c9246dfb1d82,seasonal,christmas,A must-have for the holidays,131.99,ANY
1e486998-18ca-4a42-bad5-001aaf7830aa,electronics,cable,This convenient cable is a must-have for your electronics,8.99,ANY
8aeba72c-ebd6-4f98-8dfb-0fe463332f90,jewelry,bracelet,This lovely bracelet for women will turn heads,66.99,F
b9eef17f-2ee0-4a08-b22f-2c2cd24e04d7,accessories,glasses,These dapper glasses for men are unequaled,66.99,M
506d2ab9-b0b7-4180-bc21-f44909722def,furniture,chairs,Ideal white chair for your office,157.99,ANY
5965d439-5b58-4081-86a2-48bff40d7938,apparel,jacket,Cool casual jacket for women,78.99,F
c912eaa1-6c6c-4096-8194-ab220e1830c0,accessories,glasses,Ultrahip glasses for women,88.99,F
c26266b9-e809-4543-a6e2-b70a56b4c362,groceries,bakery,This tasty apple pie is made fresh every day,8.99,ANY
59f4a91d-4add-4979-b463-42f77b37bd37,floral,bouquet,Wedding bouquet delivered fresh and vibrant from our growers,57.99,ANY
3999c48f-4ccf-463b-8e0b-f28dcdc469d1,instruments,keys,This grand piano is perfect for amateur and professional musicians,95.99,ANY
82f4c1ca-b0dc-4e5a-9336-caff8bf63c05,beauty,grooming,"Strong reinforced plastic containers, with bright stylings.",12.0,F
c02e9ebe-eb65-4a03-9078-e4faf330ddd0,furniture,tables,Increase your productivity with this unparalleled wheat hue worktable,320.99,ANY
2f71e413-32fe-4f1d-a28b-8995be0685e8,homedecor,clock,This alarm clock is a must-have,135.99,ANY
c07ba51e-48d5-4efb-bce7-95fd6243666a,accessories,handbag,This supercool dark slate blue handbag is the perfect accessory for casually ambling far and wide,144.99,F
f15ccac9-1057-4c0e-b06c-d52c853723e3,footwear,sandals,This ultrahip pair of sandals for woman is perfect for the summer,9.99,F
53b930e1-a245-4a24-8d5b-5343f6892b37,homedecor,decorative,This frame is a must-have for your home decor,56.99,ANY
d9d3351f-1fdb-4ba7-b757-55f18a1a2dc0,accessories,backpack,White backpack is nifty for traveling,120.99,ANY
cb9035f5-ed1e-40b0-9e8f-f20a727cb227,apparel,scarf,Swanky scarf for women for every occasion,122.99,F
8484c198-4d0c-4c15-9805-db81ea8d705a,homedecor,cushion,This yellow set of cushions is very nice,59.99,ANY
ec02b332-05a5-40dd-ae9d-2b0672baaa6e,books,travel,Plan your next trip with this essential reference book on Japan,15.99,ANY
096b5e28-75ed-46c8-9033-9c00d5bb838e,furniture,tables,Unrivaled wooden dining room for the whole family,188.99,ANY
a5095e59-60e0-40cc-8a0d-d2caaac18cb2,housewares,kitchen,A must-have for your kitchen,52.99,ANY
e89c9268-7e07-459a-8596-76f69451e563,floral,arrangement,Tulips arrangement grown sustainably on our organic farms,85.99,ANY
05948514-25d3-49a7-ade2-0368a9b1d525,homedecor,lighting,This table lamp will enhance your home,54.99,ANY
7ca458ba-184b-4243-bc9c-576ec9a2315e,outdoors,kayaking,Explore the waterways with this venturesome kayak,428.99,ANY
517a7fc1-0db5-440f-b6b8-b5577340716f,homedecor,clock,This table clock will keep you on time,145.99,ANY
7d6e50fb-c941-4f1e-b97d-612f627a271a,homedecor,cushion,This dark gray square cushion is a must-have for your house,37.99,ANY
f2e66204-c339-434b-b0ae-b6cb6d815756,homedecor,decorative,This glass vase will delight everyone,56.99,ANY
3eba60d7-fbde-4f4d-bb3a-30df62057fe0,accessories,belt,Ultracool belt for all occasions,64.99,M
b7d5094b-4df4-4579-a49a-dadfef26a0f7,floral,arrangement,Mixed arrangement delivered fresh and vibrant from our growers,70.99,ANY
8098e201-83ec-410d-8f6d-0ef0694f06e6,tools,set,This set is a must-have for your toolbox,8.99,ANY
94956686-1a12-477b-a67b-fbdbeded7a0b,floral,plant,Drought-resistant indoor plant delivered fresh and vibrant from our growers,91.99,ANY
68f56b2c-5807-42ee-9436-12257fb5bcfb,furniture,tables,This unsurpassed glass dining table will delight everyone,337.99,ANY
92749684-7ff7-4ed6-8eb7-b948dfee0d79,homedecor,cushion,This dark slate gray set cushion is very soft,20.99,ANY
549be4a8-29a9-41ae-84b4-e2d24c7b54bd,outdoors,fishing,This Incomparable fishing lure is sure to bring success,59.99,ANY
21676ad2-b826-4884-895d-0240a0afac10,housewares,bowls,Sophisticated ceramic bowl for every occasion,12.99,ANY
e727caad-132c-48d2-bd7f-131c99745b24,instruments,keys,This keyboard will delight the most demanding musician,401.99,ANY
d9c22fb1-8785-4aaa-bd26-81b0a917c01c,outdoors,pet,Your dog will love this accessory,31.99,ANY
94f6d989-8839-4630-a61d-cfa6344c8ad5,jewelry,earrings,Swell earrings for women for everyday wear,95.99,F
8ebed2f4-c0c0-4dc7-9875-1836502f2eb3,accessories,belt,This groovy belt for women is perfect for all occasions,41.99,F
ab5ea156-d41d-43bc-ae5f-10b47f8e42f1,instruments,strings,This acoustic bass is perfect for amateur and professional musicians,187.99,ANY
16ec2943-30b2-4620-9a9e-370774c86ca0,seasonal,christmas,A favorite for the holidays,52.99,ANY
7833c1b0-4ee2-45f8-b9e6-a3a5ed20183f,jewelry,necklace,Outstanding necklace for women,97.99,F
bbbb7fe9-ba83-4072-abda-2f54797bf42a,housewares,kitchen,A must-have for your kitchen,52.99,ANY
1495081d-3fba-4cf0-a27d-afbae683f1b1,housewares,kitchen,A must-have for your kitchen,71.99,ANY
7f6100f8-133c-4e15-bc02-b936ed434ea4,outdoors,camping,This camping tent is a must-have for your next trip,169.99,ANY
6ca2a410-aba9-4c73-9dae-d188412e0e50,instruments,strings,This electric guitar will delight the most demanding musician,114.99,ANY
f440b3d5-5ac4-4371-9c82-574c9cdc52b9,electronics,headphones,Authoritative pair of headphones for listening to your music,109.99,ANY
fa1a5349-e2c7-4eb0-a764-42f1a20bcd0a,apparel,socks,These fashionable colorful socks will brighten smiles,15.99,F
9fa75331-d8a2-49de-968e-fb855e57d53b,homedecor,decorative,This ceramic vase will delight everyone,31.99,ANY
898401f5-771d-40c8-a4b5-a230c0bb68a5,apparel,shirt,Modish slate gray casual shirt for women,157.99,F
8dc0c122-531b-4cf6-8b6a-defde718f3a8,accessories,watch,This swell watch for men is unparalleled everyday,140.99,M
84d6c26d-9760-49d8-854b-0a22becd8241,accessories,backpack,Dark slate gray men's backpack for toddling all over during the season,99.99,M
5de68a99-20b9-45b1-9c7a-06e2e627440c,seasonal,christmas,A favorite for the holidays,67.99,ANY
e4db0751-f3a1-465f-bd2a-e0773d36e7fe,footwear,sneaker,An all-around venturous pair of blue sneakers,115.99,M
4992fa6d-03f3-4e30-9f0e-bff69a4fb67d,footwear,formal,Pair of light slate gray heels for women,9.99,F
10a400a4-3afa-4b7b-989e-dc7ed6298efd,instruments,percussion,This drum set will delight the most demanding musician,364.99,ANY
12c36504-3c91-4c48-8941-45fe2c119381,seasonal,christmas,A favorite for the holidays,103.99,ANY
bb4df74a-842b-47d6-944a-199de287131a,seasonal,christmas,A must-have for the holidays,105.99,ANY
f364e438-a80c-4aba-af36-388fc908be18,footwear,formal,Pair of saddle brown formal shoes for men,9.99,M
6177b0fb-944b-41da-87ea-f0d643ed1953,seasonal,christmas,A must-have for the holidays,66.99,ANY
927cdbe0-55da-485b-850d-6ccb902e1b83,furniture,sofas,This sublime saddle brown sofa will be the highlight of any room,854.99,ANY
c8956c20-9214-4e38-9398-26e8d05b4924,homedecor,cushion,This gray set cushion is a must-have for your house,46.99,ANY
cf13e240-7050-41e7-9372-af38d9a42163,instruments,strings,This acoustic guitar will delight the most demanding musician,195.99,ANY
e1580149-87c5-4ff4-bb03-482465b67b16,groceries,bakery,Cookie made fresh daily in our kitchens,10.99,ANY
8ec70df0-0924-4749-9c23-6deddada2f5e,groceries,bakery,Bagel made fresh daily in our kitchens,6.99,ANY
f6275b6c-1a1c-4122-8fd0-048043f9c871,seasonal,easter,A favorite for early April,54.99,ANY
153b2374-36e3-466c-b08c-1078b839cd9b,furniture,chairs,Increase your productivity with this nice saddle brown office chair,159.99,ANY
540e414d-c279-45c2-bde6-4a731e7c54c7,housewares,kitchen,A must-have for your kitchen,52.99,ANY
0b4a89c6-821f-4420-88d5-afdbbce66545,instruments,strings,This electric guitar is perfect for amateur and professional musicians,433.99,ANY
5b3b7662-c6b6-4b5a-b07c-4a55b417b071,floral,arrangement,Roses arrangement grown sustainably on our organic farms,126.99,ANY
32547587-e915-4736-9ae6-9c36ae7c71a6,apparel,scarf,Trendy scarf for men for every occasion,58.99,M
85c8c10a-c7e9-4db8-90d9-e13e798e00b2,homedecor,lighting,This hanging lamp is a must-have for the lighting of your home,42.99,ANY
e7af1dbd-4ab2-4201-b70f-1a52e4ea9250,footwear,formal,Pair of brown formal shoes for men,9.99,M
023d41d2-bbc3-4056-b8d8-bb11690c3dbd,instruments,percussion,This acoustic drum is perfect for amateur and professional musicians,140.99,ANY
d13b6ca8-3868-4ad5-80a0-b6449dddf0c4,groceries,vegetables,Keep your pantry well stocked with this delish and polyvalent veggie,6.99,ANY
5c3eba68-83aa-4274-b4e6-296ffb35676a,housewares,kitchen,Incomparable for every kitchen,60.99,ANY
81c4df40-9efb-4d78-b52f-9820ae975875,accessories,glasses,These fashionable glasses for women are perfect everywhere,102.99,F
9b77b034-1d58-415a-9184-fb121a8a5799,groceries,meat,Our beef is raised sustainably by our farmers,10.99,ANY
36e1f150-3d83-4d3c-9855-8daf858d8e28,beauty,bathing,A must-have in every bathroom,9.99,ANY
9bfae0e7-27ee-497a-b853-e663578417e7,groceries,vegetables,Keep your pantry well stocked with this tasty and polyvalent veggie,6.99,ANY
c72257d4-430b-4eb7-9de3-28396e593381,outdoors,pet,Your dog will love this accessory,48.99,ANY
485457cd-3e31-4ddc-bb09-e9bb9f151d19,furniture,dressers,Definitive dark slate gray dresser with three drawers is a must-have,163.99,ANY
7719893d-b5d8-4277-ac66-b2fb3394063e,furniture,tables,Increase your productivity with this unsurpassed white worktable,153.99,ANY
3630053e-3962-4549-bcce-402c3a980557,housewares,kitchen,A must-have for your kitchen,71.99,ANY
9530f9fb-ebbe-4da4-9530-d728053c23ca,accessories,glasses,Cool glasses for men,145.99,M
d9e1f150-a9d6-4c6f-aecf-d77eca17b79d,housewares,kitchen,A must-have for your kitchen,58.99,ANY
36543d2c-e485-4822-9dfa-ee0fc4b2db0e,footwear,formal,Pair of black heels for women,9.99,F
0451dee1-8367-4bf7-95a8-1e96c4f96784,apparel,scarf,Funky scarf for men,87.99,M
a6dc7912-aa64-4941-bbe0-2007e1db765b,outdoors,fishing,Unparalleled fishing reel for every pole,102.99,ANY
0b829309-d99e-43e8-ab52-808841a52897,footwear,sneaker,Swell pair of dark slate gray sneakers to explore in the neighborhood,177.99,M
488fe849-868d-42d3-adec-1a093c5f7ce5,furniture,dressers,This outstanding dresser has two drawers to organize all your items,249.99,ANY
a2878ed2-e908-4f2b-b973-fa7b2b155a37,seasonal,christmas,A must-have for the holidays,143.99,ANY
597839c6-b2d3-40a0-ae14-27a86f9b4fac,beauty,grooming,"You get not only lipstick, but that other thing with the mirror. Brilliant!",35.0,F
ab933e15-631e-4158-b534-a29e451006c8,footwear,formal,Pair of light gray formal shoes for men,9.99,M
0665c441-8841-47c5-84e4-a897bd78ee84,furniture,tables,Increase your productivity with this unequaled rosy-brown worktable,158.99,ANY
b2aabf67-2558-4d39-a4b9-c3aed28e2262,footwear,sneaker,Swell pair of pale gray sneakers for gallivanting in the neighborhood,86.99,F
50cc06f2-6218-42ab-8633-879ad8181607,apparel,shirt,Dark Khaki casual shirt for men,105.99,M
e34b2124-55d6-41f1-a8d6-53285ec3b6af,apparel,socks,Nice dressy socks,23.99,M
